# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 1667 6493 3430 2649
p 2 0 2590 5570 5027 3548
p 2 0 2043 6117 4501 3057
p 2 0 1392 6768 2923 2388
p 2 0 2225 5935 4420 3231
p 2 0 2252 5908 4832 3234
p 2 0 1609 6551 3345 2598
p 2 0 2426 5734 4777 3407
p 2 2 2053 6105 4310 3063
p 2 0 1520 6640 3198 2520
p 2 0 2339 5821 4621 3333
p 2 0 2110 6050 4741 3103
p 2 0 1561 6599 3238 2563
p 2 0 2125 6035 4403 3113
p 2 1 1929 6230 4185 2947
p 2 0 1552 6608 3300 2564
p 2 0 1716 6444 3558 2708
p 2 1 2409 5750 5158 3412
p 2 0 1794 6366 3707 2797
p 2 0 1575 6585 3198 2552
p 2 2 2631 5527 5532 3654
p 2 0 2067 6093 4180 3051
p 2 0 1340 6820 2861 2337
p 2 1 2216 5943 4912 3217
p 2 0 1824 6336 3856 2825
p 2 0 1588 6572 3266 2582
p 2 0 2499 5661 5286 3504
p 2 0 2131 6029 4240 3113
p 2 0 1422 6738 2996 2423
p 2 0 2227 5933 4728 3216
p 2 0 1958 6202 3990 2947
p 2 0 1628 6532 3291 2621
p 2 2 2494 5664 4996 3498
p 2 0 2113 6047 4170 3083
p 2 0 1461 6699 2987 2452
p 2 0 2349 5811 4901 3326
p 2 0 1914 6246 3922 2911
p 2 0 1569 6591 3192 2554
p 2 1 2417 5742 4897 3421
p 2 0 1992 6168 3948 2968
p 2 0 1414 6746 2897 2400
p 2 1 2285 5874 5005 3284
p 2 0 1941 6219 3837 2923
p 2 0 1455 6705 3077 2448
p 2 0 2200 5960 4750 3213
p 2 0 1673 6487 3574 2674
p 2 0 1129 7031 2548 2146
p 2 221 2537 5402 50719 5900
p 2 0 2322 5838 4958 3349
p 2 0 1743 6417 3350 2713
p 2 202 2263 5695 50076 5605
p 2 0 2914 5246 5840 3945
p 2 0 2084 6076 4106 3068
p 2 204 2433 5523 49788 5790
p 2 0 2776 5384 5807 3827
p 2 0 1890 6270 3786 2875
p 2 244 2506 5410 55386 6107
p 2 0 1978 6182 4760 3059
p 2 0 1400 6760 3076 2407
p 2 251 3016 4893 54089 6647
p 2 0 2393 5767 5148 3444
p 2 0 1723 6437 3437 2715
p 2 250 3015 4895 53141 6568
p 2 0 2497 5663 5351 3552
p 2 0 1687 6473 3523 2679
p 2 274 3379 4507 54229 7018
p 2 0 2582 5578 5358 3623
p 2 0 1702 6458 3523 2726
p 2 269 7362 529 62047 10865
p 2 0 7531 629 19537 8446
p 2 0 7356 804 26709 8733
p 2 125 8005 30 62078 11021
p 2 0 7707 453 30441 9242
p 2 0 7458 702 27804 8899
p 2 109 8012 39 72896 11594
p 2 0 7735 425 33851 9815
p 2 1 7469 690 26254 8879
p 2 96 7999 65 73221 11776
p 2 4 7706 450 33882 9804
p 2 1 7488 671 30750 9614
p 2 84 8014 62 78164 12078
p 2 3 7688 469 32336 9720
p 2 2 7372 786 31214 9202
p 2 75 8057 28 75117 11719
p 2 0 7761 399 33976 9938
p 2 2 7512 646 27961 9296
p 2 43 8088 29 69690 11507
p 2 0 7786 374 27857 9157
p 2 0 7497 663 27113 9303
p 2 74 8060 26 65470 11125
p 2 0 7725 435 28151 9548
p 2 2 7473 685 29000 9421
p 2 75 8022 63 67941 11320
p 2 0 7720 440 25244 9489
p 2 0 7366 794 21317 8945
p 2 104 8013 43 66394 11474
p 2 1 7771 388 30552 9812
p 2 0 7501 659 26523 9252
p 2 74 8053 33 67782 11333
p 2 0 7742 418 29002 9744
p 2 0 7498 662 25678 9212
p 2 75 8043 42 68773 11313
p 2 0 7750 410 30282 9718
p 2 1 7498 661 26748 9231
p 2 83 8041 36 74162 11468
p 2 0 7750 410 28469 9571
p 2 0 7401 759 25214 9141
p 2 73 8048 39 68356 11394
p 2 0 7808 352 29783 9679
p 2 3 7544 613 41759 9922
p 2 61 8071 28 59809 11257
p 2 2 7763 395 40718 10114
p 2 1 7508 651 26336 9325
p 2 63 8058 39 69313 11532
p 2 0 7738 422 28663 9757
p 2 1 7518 641 37405 9580
p 2 80 8041 39 66755 11360
p 2 1 7724 435 44317 10020
p 2 0 7391 769 29204 8920
p 2 103 8014 43 69570 11544
p 2 0 7740 420 33395 9918
p 2 1 7513 646 39952 9869
p 2 67 8036 57 59804 11168
p 2 3 7733 424 42777 10092
p 2 0 7488 672 27810 9345
p 2 67 8060 33 71318 11662
p 2 0 7739 421 35366 9967
p 2 68 7489 603 39901 9885
p 2 69 8054 37 67643 11271
p 2 17 7711 432 43098 10094
p 2 0 7424 736 32804 9524
p 2 64 8064 32 78276 11790
p 2 4 7787 369 38671 10149
p 2 1 7541 618 48378 10151
p 2 51 8065 44 68867 11560
p 2 1 7772 387 47291 10288
p 2 0 7485 675 33128 9527
p 2 70 8048 42 75964 11747
p 2 0 7734 426 39486 10153
p 2 0 7495 665 46968 9975
p 2 68 8061 31 73128 11788
p 2 2 7742 416 49693 10353
p 2 0 7464 696 37202 9766
p 2 89 8027 44 74492 11931
p 2 0 7760 400 39082 10253
p 2 1 7507 652 44967 9967
p 2 73 8039 48 68311 11474
p 2 0 7747 413 45086 10023
p 2 0 7477 683 37652 9703
p 2 63 8046 51 75336 11649
p 2 0 8066 94 56258 11213
p 2 2 7762 396 45628 10335
p 2 64 8068 28 74361 11600
p 2 5 7740 415 46845 10319
p 2 0 7330 830 29343 9024
p 2 69 8074 17 80445 11989
p 2 0 7654 506 33156 9973
p 2 0 7222 938 28296 9009
p 2 54 8073 33 75868 11589
p 2 0 7639 521 29498 9785
p 2 0 7194 966 26836 9097
p 2 77 8059 24 77608 11756
p 2 0 7548 612 31895 9698
p 2 4 7208 948 26792 8855
p 2 72 8045 43 78621 11616
p 2 1 7533 626 31443 9746
p 2 1 7104 1055 29410 9117
p 2 91 8046 23 75826 11841
p 2 0 7646 514 31950 9836
p 2 0 7247 913 28980 9402
p 2 81 8044 35 73558 11737
p 2 0 7634 526 28805 9689
p 2 0 7166 994 27026 9248
p 2 70 8048 42 71138 11557
p 2 0 7618 542 28320 9695
p 2 0 7227 933 27833 9078
p 2 75 8074 11 80158 11850
p 2 2 7630 528 29623 9704
p 2 1 7159 1000 29903 9293
p 2 80 8045 35 78379 11853
p 2 1 7640 519 30278 9728
p 2 0 7259 901 30501 9393
p 2 62 8056 42 77377 11746
p 2 2 7640 518 32457 9834
p 2 2 7156 1002 29040 9154
p 2 68 8065 27 75838 11773
p 2 5 7600 555 33958 9897
p 2 1 7247 912 29015 9225
p 2 88 8016 56 77559 11791
p 2 1 7574 585 31994 9773
p 2 2 7086 1072 27421 9020
p 2 88 8039 33 77945 11840
p 2 1 7616 543 32957 9959
p 2 0 7208 952 29108 9358
p 2 68 8022 70 75043 11598
p 2 69 7539 552 30509 9972
p 2 1 7129 1030 32538 9264
p 2 63 8063 34 76189 11765
p 2 3 7590 567 32988 9912
p 2 2 7227 931 29035 9271
p 2 75 8036 49 79741 11759
p 2 2 7559 599 32273 9715
p 2 7 7075 1078 30200 9151
p 2 70 8055 35 77700 11807
p 2 3 7644 513 33559 9947
p 2 0 7210 950 28977 9301
p 2 63 8064 33 79581 11715
p 2 3 7616 541 32121 9812
p 2 5 7154 1001 27909 9162
p 2 65 8049 46 75403 11660
p 2 0 7569 591 30163 9699
p 2 0 7118 1042 28978 9124
p 2 70 8032 58 78408 11831
p 2 0 7585 575 32672 9791
p 2 0 7067 1093 27713 8984
p 2 81 8041 38 76497 11860
p 2 0 7595 565 32937 9829
p 2 0 7131 1029 30987 9178
p 2 83 8023 54 73671 11503
p 2 0 7627 533 32498 9712
p 2 2 7155 1003 27825 9026
p 2 64 8064 32 77495 11714
p 2 0 7580 580 31161 9732
p 2 0 7185 975 29239 9075
p 2 71 8048 41 79104 11569
p 2 0 7517 643 30655 9569
p 2 0 7054 1106 26908 8867
p 2 81 8038 41 77236 11672
p 2 0 7646 514 28869 9534
p 2 3 7202 955 28346 9136
p 2 65 8052 43 72455 11406
p 2 2 7621 537 32394 9616
p 2 3 7177 980 28819 9072
p 2 62 8077 21 75828 11512
p 2 1 7614 545 31877 9656
p 2 7 7211 942 27380 9060
p 2 67 8063 30 77710 11576
p 2 1 7552 607 29142 9537
p 2 0 7057 1103 22539 8607
p 2 80 8025 55 74022 11559
p 2 3 7605 552 29747 9669
p 2 0 7200 960 26986 9113
p 2 76 8044 40 73485 11591
p 2 4 7564 592 30571 9662
p 2 2 7177 981 25757 8648
p 2 70 8048 42 74146 11571
p 2 5 7616 539 30597 9729
p 2 3 7245 912 30020 9145
p 2 88 8019 53 77752 11612
p 2 4 7579 577 31447 9604
p 2 5 7088 1067 26578 8895
p 2 98 8009 53 79158 11697
p 2 5 7595 560 30237 9639
p 2 8 7180 972 32209 9245
i 2 8160 0 0 123779 25893
p 2 0 4373 3787 7474 5338
p 2 838 5621 1701 63974 11833
p 2 0 3750 4410 6701 4809
p 2 457 3743 3960 57925 8503
p 2 0 3291 4869 6555 4361
p 2 441 4425 3294 63091 9277
p 2 0 3565 4595 6864 4592
p 2 0 2511 5649 4743 3501
p 2 247 4081 3832 62682 8096
p 2 0 2747 5413 6257 4046
p 2 0 2532 5628 5094 3553
p 2 245 3787 4128 57961 7804
p 2 0 3625 4535 7594 4959
p 2 0 2459 5701 4696 3427
p 2 4 2445 5711 5358 3430
p 2 0 2806 5354 5328 3800
p 2 0 2530 5630 4689 3484
p 2 3 2094 6063 5631 3087
p 2 0 2733 5427 5319 3709
p 2 0 2166 5994 4360 3160
p 2 5 2164 5991 4629 3175
p 2 0 2372 5788 4775 3350
p 2 0 2706 5454 5183 3660
p 2 4 2057 6099 5030 3064
p 2 0 2017 6143 4054 2981
p 2 0 2147 6013 4354 3132
p 2 3 2720 5437 6627 3721
p 2 0 1940 6220 3859 2917
p 2 0 1898 6262 3717 2844
p 2 5 2461 5694 5186 3498
p 2 0 2233 5927 4258 3210
p 2 0 1702 6458 3372 2659
p 2 4 2500 5656 5762 3510
p 2 0 1967 6193 4016 2951
p 2 0 1835 6325 3556 2797
p 2 3 2318 5839 6066 3350
p 2 0 2217 5943 4266 3184
p 2 0 1723 6437 3396 2684
p 2 1 2429 5730 5481 3434
p 2 0 1844 6316 3818 2842
p 2 0 1630 6530 3267 2596
p 2 3 2169 5988 4558 3188
p 2 0 1955 6205 3852 2932
p 2 0 1468 6692 2982 2449
p 2 4 2267 5889 5275 3263
p 2 0 1721 6439 3615 2717
p 2 0 1552 6608 3240 2537
p 2 4 2182 5974 5977 3221
p 2 0 1884 6276 3791 2861
p 2 0 1353 6807 2835 2344
p 2 1 1954 6205 4796 2972
p 2 0 1589 6571 3395 2599
p 2 0 1282 6878 2690 2260
p 2 0 1809 6351 4101 2861
p 2 0 1753 6407 3560 2735
p 2 0 1067 7093 2394 2070
p 2 0 1373 6787 2811 2362
p 2 0 1034 7126 2471 2051
p 2 0 1312 6848 3103 2336
i 2 8160 0 0 142526 30220
p 2 0 4605 3555 7075 5592
p 2 0 4915 3245 7527 5916
p 2 0 4507 3653 7368 5523
p 2 0 4187 3973 5738 4978
p 2 0 4391 3769 6694 5330
p 2 0 3812 4348 5644 4659
p 2 0 3352 4808 4979 4232
p 2 0 4006 4154 5836 4816
p 2 0 3665 4495 5687 4581
p 2 0 3073 5087 4533 3940
p 2 0 3872 4288 5761 4722
p 2 0 3519 4641 5098 4284
p 2 0 2875 5285 4312 3741
p 2 0 3495 4665 5039 4305
p 2 0 2921 5239 4621 3830
p 2 0 2571 5589 3893 3445
p 2 0 3383 4777 4896 4228
p 2 0 3011 5149 4650 3946
p 2 0 2650 5510 4025 3494
p 2 0 2282 5878 3437 3114
p 2 0 2974 5186 4471 3874
p 2 0 2666 5494 4039 3561
p 2 0 2073 6087 3440 3034
p 2 0 2690 5470 4293 3618
p 2 0 2311 5849 3708 3252
p 2 0 2224 5936 3490 3131
p 2 0 2669 5491 4163 3607
p 2 0 2571 5589 3999 3455
p 2 0 2418 5742 3578 3253
p 2 0 2566 5594 4004 3496
p 2 0 2621 5539 3890 3456
p 2 0 1986 6174 3183 2922
p 2 0 2619 5541 3997 3518
p 2 0 2662 5498 4051 3514
p 2 0 2220 5940 3414 3115
p 2 801 4799 2560 96363 12452
p 2 0 3601 4559 7013 4815
p 2 0 2571 5589 4081 3406
p 2 1083 4605 2472 82940 13050
p 2 161 7795 204 64523 16090
p 2 88 7851 221 61167 14357
p 2 413 7586 161 103305 17033
p 2 75 7760 325 63835 14130
p 2 19 7967 174 53010 13197
p 2 96 7841 223 78436 14307
p 2 0 7603 557 37492 11132
p 2 0 6514 1646 17710 7779
p 2 353 6668 1139 86687 12770
p 2 0 5050 3110 9558 6575
p 2 0 3921 4239 5903 4802
p 2 7 4264 3889 9372 5452
p 2 0 3840 4320 5992 4777
p 2 0 3858 4302 6116 4717
p 2 2 4329 3829 9936 5474
p 2 0 3626 4534 5983 4576
p 2 0 3246 4914 5328 4168
p 2 25 3836 4299 7532 4962
p 2 0 3449 4711 5557 4362
p 2 0 3273 4887 5283 4147
p 2 71 3490 4599 9717 4796
p 2 0 3161 4999 5344 4094
p 2 0 2654 5506 4410 3567
p 2 2 3538 4620 8334 4649
p 2 0 3054 5106 5214 4010
p 2 0 2732 5428 4594 3649
p 2 6 3320 4834 8336 4461
p 2 0 2954 5206 4890 3880
p 2 0 2580 5580 4266 3478
p 2 0 3351 4809 5362 4243
p 2 0 2908 5252 4911 3851
p 2 0 2571 5589 4221 3485
p 2 3 3251 4906 7728 4328
p 2 0 2952 5208 4858 3851
p 2 0 2275 5885 3811 3196
p 2 25 3089 5046 6292 4173
p 2 0 2722 5438 4849 3679
p 2 0 2392 5768 3977 3309
p 2 0 3053 5107 5035 3975
p 2 0 2727 5433 4486 3638
p 2 0 2174 5986 3635 3089
p 2 0 3115 5045 4943 3997
p 2 0 2622 5538 4391 3545
p 2 0 2665 5495 4237 3534
p 2 0 2924 5236 4886 3824
p 2 0 2258 5902 3791 3189
p 2 0 2346 5814 3847 3261
p 2 0 2198 5962 3945 3128
p 2 0 2242 5918 3674 3119
p 2 0 2830 5330 4643 3740
p 2 0 2412 5748 4149 3345
p 2 0 2089 6071 3456 2989
p 2 0 2862 5298 4572 3771
p 2 0 2696 5464 4394 3587
p 2 0 2224 5936 3518 3101
p 2 0 2889 5271 4517 3759
p 2 0 2540 5620 4182 3408
p 2 0 2163 5997 3472 3048
p 2 0 2790 5370 4477 3681
p 2 0 2593 5567 4195 3511
p 2 0 2104 6056 3375 2976
p 2 0 2706 5454 4330 3623
p 2 0 2352 5808 3896 3246
p 2 0 2028 6132 3307 2918
p 2 0 2568 5592 4159 3476
p 2 0 2587 5573 4190 3476
p 2 0 2088 6072 3320 2979
p 2 0 2835 5325 4351 3669
p 2 0 2361 5799 3990 3295
p 2 0 1897 6263 3158 2834
p 2 0 2606 5554 4157 3513
p 2 0 2510 5650 3989 3396
p 2 0 1971 6189 3183 2867
p 2 0 2710 5450 4165 3578
p 2 0 2161 5999 3586 3065
p 2 0 1929 6231 3135 2821
p 2 0 2459 5701 3904 3378
p 2 0 2443 5717 3858 3315
p 2 0 2049 6111 3296 2944
p 2 0 2633 5527 4163 3554
p 2 0 2309 5851 3719 3198
p 2 0 2195 5965 3341 3075
p 2 0 2076 6084 3377 2984
p 2 0 1522 6638 2667 2479
p 2 0 1862 6298 3087 2802
p 2 0 1847 6313 3121 2796
i 2 8160 0 0 182089 30577
p 2 0 6731 1429 33379 8858
p 2 0 6963 1197 37912 8961
p 2 0 6916 1244 37658 8947
p 2 1 6637 1522 41042 8952
p 2 0 7052 1108 38226 9128
p 2 0 6675 1485 39821 8800
p 2 2 6309 1849 36819 8455
p 2 0 6513 1647 38867 8691
p 2 1 6551 1608 42172 8867
p 2 0 5925 2235 36170 8115
p 2 1 6525 1634 39216 8729
p 2 0 5846 2314 38076 8147
p 2 0 5763 2397 39387 8197
p 2 0 5882 2278 36168 8113
p 2 0 6199 1961 38546 8347
p 2 2 5559 2599 36052 7742
p 2 0 6102 2058 40546 8470
p 2 1 6268 1891 37020 8414
p 2 1 5973 2186 38056 8210
p 2 0 5480 2680 34873 7717
p 2 0 6057 2103 39821 8426
p 2 0 5530 2630 35823 7747
p 2 0 5647 2513 37786 7948
p 2 0 5900 2260 38964 8232
p 2 2 5552 2606 42901 8187
p 2 0 5355 2805 34737 7589
p 2 1 5941 2218 37371 8094
p 2 0 5573 2587 36833 7864
p 2 0 5436 2724 38458 7820
p 2 1 5614 2545 36356 7913
p 2 0 5656 2504 37923 7955
p 2 1 5363 2796 35644 7654
p 2 0 5663 2497 39075 8070
p 2 1 5380 2779 36163 7666
p 2 1 5628 2531 38150 7936
p 2 3 5777 2380 39202 8214
p 2 3 5447 2710 43297 8151
p 2 1 5277 2882 34662 7555
p 2 0 5799 2361 37335 7958
p 2 1 5248 2911 36495 7604
p 2 2 5345 2813 38383 7769
p 2 0 5668 2492 36798 7985
p 2 0 5318 2842 38195 7674
p 2 1 5130 3029 35502 7474
p 2 1 5224 2935 39805 7741
p 2 2 5271 2887 34487 7426
p 2 0 5713 2447 37205 7936
p 2 3 5381 2776 38784 7831
p 2 1 5294 2865 35101 7528
p 2 0 5420 2740 37501 7765
p 2 1 5356 2803 40018 7870
p 2 1 5097 3062 34564 7328
p 2 0 5636 2524 36780 7857
p 2 0 5298 2862 38636 7699
p 2 0 5130 3030 34666 7393
p 2 2 5325 2833 36143 7635
p 2 0 5512 2648 37853 7818
p 2 1 5170 2989 36804 7532
p 2 1 5747 2412 35214 7888
p 2 1 5273 2886 38027 7645
p 2 1 5354 2805 36435 7638
p 2 1 5220 2939 40155 7674
p 2 2 5224 2934 35468 7446
p 2 0 5640 2520 37833 7853
p 2 2 5195 2963 38730 7654
p 2 1 5018 3141 34635 7266
p 2 0 5604 2556 36732 7779
p 2 1 5439 2720 37694 7741
p 2 1 5116 3043 37129 7436
p 2 1 5470 2689 35555 7701
p 2 0 5284 2876 37835 7581
p 2 1 5115 3044 35415 7435
p 2 0 5261 2899 40037 7752
p 2 1 5237 2922 35466 7432
p 2 1 5764 2395 37779 7971
p 2 0 5400 2760 38652 7764
p 2 0 5254 2906 35108 7388
p 2 0 5453 2707 37710 7820
p 2 0 5333 2827 39961 7856
p 2 0 5426 2734 34928 7569
p 2 1 5753 2406 37233 7983
p 2 0 5389 2771 38363 7796
p 2 0 5447 2713 35091 7622
p 2 1 5605 2554 37429 7913
p 2 1 5483 2676 39381 7930
p 2 1 5320 2839 34555 7514
p 2 1 5741 2418 37211 7964
p 2 1 5380 2779 38254 7783
p 2 0 5459 2701 35141 7601
p 2 0 5646 2514 37869 7943
p 2 0 5429 2731 39940 7952
p 2 0 5576 2584 34810 7688
p 2 0 5723 2437 37207 7992
p 2 0 5513 2647 38394 7877
p 2 2 5463 2695 35131 7668
p 2 0 5522 2638 37246 7862
p 2 2 5580 2578 39736 8040
p 2 0 5289 2871 34522 7510
p 2 1 5551 2608 36789 7853
p 2 1 5335 2824 38260 7734
p 2 0 5197 2963 34027 7415
p 2 0 5333 2827 36218 7664
p 2 0 5428 2732 37275 7745
p 2 0 5148 3012 36258 7490
p 2 0 5729 2431 35197 7857
p 2 1 5439 2720 37517 7716
p 2 0 5265 2895 35137 7552
p 2 0 5330 2830 38953 7725
p 2 0 5167 2993 34067 7345
p 2 2 5572 2586 36450 7823
p 2 0 5539 2621 37954 7865
p 2 0 5327 2833 34093 7441
p 2 0 5541 2619 36408 7860
p 2 0 5234 2926 38061 7685
p 2 1 5575 2584 33139 7607
p 2 1 5447 2712 35471 7627
p 2 1 5383 2776 36170 7661
p 2 1 5367 2792 35819 7685
p 2 2 5341 2817 37713 7730
p 2 0 5235 2925 33701 7338
p 2 0 5537 2623 35654 7744
p 2 1 5394 2765 37323 7732
p 2 0 5275 2885 33712 7425
p 2 0 5444 2716 36535 7746
p 2 0 5442 2718 38403 7860
p 2 1 5090 3069 33461 7295
p 2 0 5491 2669 35690 7750
p 2 0 5276 2884 36885 7663
p 2 1 5220 2939 33471 7402
p 2 0 5433 2727 36289 7766
p 2 1 5550 2609 39022 7994
p 2 0 5166 2994 33526 7368
p 2 0 5605 2555 36288 7840
p 2 1 5334 2825 36993 7749
p 2 1 5252 2907 34064 7442
p 2 0 5477 2683 36028 7784
p 2 1 5347 2812 38093 7794
p 2 0 5032 3128 33455 7271
p 2 0 5873 2287 34873 7937
p 2 0 5567 2593 36725 7893
p 2 1 5447 2712 37296 7903
p 2 2 5154 3004 33010 7387
p 2 0 5752 2408 34965 7872
p 2 1 5331 2828 36252 7667
p 2 0 5197 2963 35314 7559
p 2 0 5654 2506 33753 7824
p 2 1 5528 2631 36253 7769
p 2 0 5358 2802 33195 7512
p 2 0 5745 2415 36531 8016
p 2 0 5451 2709 37813 7899
p 2 2 5562 2596 33052 7614
p 2 2 5572 2586 35102 7761
p 2 1 5317 2842 35346 7581
p 2 1 5360 2799 35040 7642
p 2 1 5179 2980 36939 7599
p 2 1 5242 2917 33189 7428
p 2 1 5655 2504 35451 7917
p 2 0 5568 2592 36291 7826
p 2 0 5459 2701 33705 7587
p 2 1 5566 2593 36000 7801
p 2 1 5522 2637 38102 7890
p 2 0 5310 2850 32974 7443
p 2 1 5566 2593 35965 7824
p 2 1 5246 2913 36175 7611
p 2 0 5142 3018 33217 7352
p 2 0 5527 2633 35601 7798
p 2 0 5453 2707 37790 7875
p 2 0 5220 2940 32798 7328
p 2 0 5480 2680 35417 7720
p 2 0 5271 2889 36020 7594
p 2 0 5188 2972 33149 7397
p 2 0 5362 2798 35797 7681
p 2 0 5350 2810 38002 7829
p 2 0 5105 3055 32950 7291
p 2 0 5576 2584 35811 7779
p 2 0 5247 2913 37180 7680
p 2 0 5345 2815 33376 7508
p 2 0 5390 2770 35708 7687
p 2 0 5242 2918 38023 7691
p 2 0 5133 3027 32906 7279
p 2 0 5499 2661 35444 7751
p 2 1 5503 2656 36731 7820
p 2 1 5215 2944 32890 7364
p 2 0 5651 2509 36017 7920
p 2 1 5587 2572 37754 7955
p 2 0 5286 2874 33143 7425
p 2 1 5673 2486 36123 7883
p 2 0 5242 2918 34939 7525
p 2 0 4832 3328 35559 7266
p 2 1 5428 2731 33789 7639
p 2 0 5476 2684 35810 7687
p 2 0 5253 2907 33916 7406
p 2 0 5615 2545 37598 7957
p 2 0 5426 2734 39070 7911
p 2 0 5190 2970 32772 7322
p 2 1 5319 2840 34999 7526
p 2 0 5246 2914 36691 7625
p 2 0 4885 3275 33016 7099
p 2 0 5575 2585 35068 7667
p 2 0 5414 2746 36776 7722
p 2 0 5277 2883 37040 7676
p 2 0 5482 2678 32669 7560
p 2 0 5568 2592 35592 7747
i 2 8160 0 0 122164 28799
p 2 13 5560 2587 16514 7664
p 2 7 5873 2280 17496 8051
p 2 35 7916 209 53043 11397
p 2 20 6358 1782 20469 8817
p 2 23 5932 2205 19501 8484
p 2 20 7986 154 54961 11925
p 2 4 6423 1733 19917 8879
p 2 7 5836 2317 18056 8180
p 2 5 7938 217 55290 11694
p 2 6 6543 1611 20623 9096
p 2 4 5804 2352 17425 8192
p 2 11 7969 180 55128 11751
p 2 5 6404 1751 19411 9093
p 2 6 5818 2336 17117 8112
p 2 22 7790 348 51876 11416
p 2 19 6463 1678 20984 9147
p 2 13 5658 2489 17081 8131
p 2 12 7950 198 50971 11572
p 2 2 6391 1767 19940 8986
p 2 5 5858 2297 17417 8165
p 2 27 7904 229 57077 11953
p 2 3 6388 1769 20121 9006
p 2 4 5860 2296 16969 8101
p 2 12 7891 257 56673 11776
p 2 4 6517 1639 18788 8931
p 2 5 5540 2615 16291 7862
p 2 14 7967 179 56206 11645
p 2 20 6298 1842 20330 8993
p 2 20 5737 2403 17281 8124
p 2 34 7767 359 51013 11330
p 2 6 6446 1708 19061 8732
p 2 4 5569 2587 16139 7802
p 2 15 7887 258 50811 11254
p 2 4 6277 1879 19165 8773
p 2 5 5796 2359 16537 7910
p 2 37 7879 244 55172 11781
p 2 9 6309 1842 18695 8711
p 2 7 5710 2443 15947 7820
p 2 10 7859 291 55898 11585
p 2 17 6405 1738 20496 8802
p 2 25 5736 2399 17477 8153
p 2 41 7865 254 54399 11516
p 2 3 6589 1568 18833 8889
p 2 1 5918 2241 18252 8136
p 2 33 7802 325 51932 11481
p 2 4 7162 994 28670 10117
p 2 4 5974 2182 18463 8575
p 2 6 7972 182 50445 11461
p 2 7 6236 1917 18619 8689
p 2 7 5737 2416 16679 8001
p 2 18 7904 238 56816 11798
p 2 3 6447 1710 20087 9211
p 2 13 5940 2207 18488 8214
p 2 47 7812 301 56076 11932
p 2 12 6614 1534 20198 9087
p 2 8 5549 2603 17284 7973
p 2 36 7904 220 56299 11678
p 2 3 6471 1686 20502 9062
p 2 5 5958 2197 17542 8197
p 2 6 7819 335 51785 11378
p 2 4 6555 1601 19852 8984
p 2 4 5592 2564 16356 7826
p 2 14 7972 174 52755 11580
p 2 7 6438 1715 20826 9066
p 2 14 5757 2389 18257 8034
p 2 24 7903 233 54919 11838
p 2 21 6447 1692 20980 9074
p 2 14 5835 2311 17750 8263
p 2 39 7875 246 57594 11817
p 2 8 6373 1779 20693 8925
p 2 3 5806 2351 17320 8016
p 2 9 7992 159 55183 11573
p 2 4 6406 1750 19256 8929
p 2 6 5672 2482 17010 7907
p 2 9 7931 220 50661 11329
p 2 9 6402 1749 20625 8828
p 2 20 5674 2466 18025 7988
p 2 33 7991 136 50699 11451
p 2 19 6420 1721 20371 8920
p 2 16 5863 2281 17505 8031
p 2 14 7966 180 54876 11679
p 2 3 6399 1758 20603 9009
p 2 8 5895 2257 17532 8083
p 2 11 7866 283 54686 11591
p 2 2 6507 1651 19839 8901
p 2 7 5595 2558 16736 7757
p 2 13 7984 163 54983 11483
p 2 5 6428 1727 20037 8959
p 2 13 5954 2193 17760 8126
p 2 31 7702 427 50906 11277
p 2 26 6471 1663 20293 8940
p 2 16 5580 2564 17252 7868
p 2 9 7983 168 50024 11214
p 2 5 6374 1781 20065 8977
p 2 5 5756 2399 16703 7863
p 2 8 7893 259 54010 11511
p 2 5 6242 1913 18563 8626
p 2 9 5651 2500 15989 7741
p 2 13 7919 228 54485 11529
p 2 7 6427 1726 19631 8819
p 2 7 5635 2518 16020 7859
p 2 30 7992 138 53804 11453
p 2 12 6536 1612 20288 9056
p 2 18 5761 2381 17295 7986
p 2 6 7816 338 49586 11114
p 2 3 6264 1893 20106 8726
p 2 5 5682 2473 17032 8036
p 2 9 8045 106 49346 11163
p 2 3 6157 2000 18006 8472
p 2 4 5703 2453 17900 8047
p 2 11 7946 203 52008 11585
p 2 5 6258 1897 18379 8712
p 2 6 5715 2439 16492 7928
i 2 8160 0 0 131771 27995
p 2 0 2871 5289 5226 3952
p 2 0 3193 4967 5452 4256
p 2 668 1965 5527 15104 5529
p 2 0 2201 5959 4349 3202
p 2 0 2992 5168 5641 4018
p 2 1148 3030 3982 28568 8773
p 2 0 2854 5306 5627 3898
p 2 0 2146 6014 3964 3098
p 2 1469 3204 3487 40110 10644
p 2 0 2486 5674 4532 3471
p 2 0 1865 6295 3652 2846
p 2 391 3210 4559 31040 6782
p 2 0 2338 5822 4871 3417
p 2 0 2232 5928 4114 3138
p 2 367 3398 4395 31377 7005
p 2 0 2923 5237 5441 3871
p 2 0 2492 5668 4402 3347
i 2 8160 0 0 123924 27657
p 2 0 2992 5168 5143 3962
p 2 0 3215 4945 4865 4078
p 2 773 3943 3444 45425 9250
p 2 0 2557 5603 4737 3513
p 2 0 1787 6373 3461 2733
p 2 254 3692 4214 30847 6392
p 2 0 3273 4887 6154 4178
p 2 0 2269 5891 4234 3172
p 2 0 2145 6015 4012 3048
p 2 0 2496 5664 4749 3427
p 2 0 1977 6183 3991 2960
